sample,node,scale_window,output_position,source_interval_start,source_interval_end,causal_cutoff,access_upper_bound,upsample_rule,tail_rule
2,5,18,4,0,0,4,0,causal_repeat,repeat_latest_causal_anchor
2,5,18,5,0,0,5,0,causal_repeat,repeat_latest_causal_anchor
2,5,18,6,0,0,6,0,causal_repeat,repeat_latest_causal_anchor
2,5,18,7,0,0,7,0,causal_repeat,repeat_latest_causal_anchor
2,5,18,8,0,0,8,0,causal_repeat,repeat_latest_causal_anchor
2,5,18,9,0,0,9,0,causal_repeat,repeat_latest_causal_anchor
2,5,18,10,0,0,10,0,causal_repeat,repeat_latest_causal_anchor
2,5,18,11,0,0,11,0,causal_repeat,repeat_latest_causal_anchor
2,5,36,0,0,0,0,0,causal_repeat,repeat_latest_causal_anchor
2,5,36,1,0,0,1,0,causal_repeat,repeat_latest_causal_anchor
2,5,36,2,0,0,2,0,causal_repeat,repeat_latest_causal_anchor
2,5,36,3,0,0,3,0,causal_repeat,repeat_latest_causal_anchor
2,5,36,4,0,0,4,0,causal_repeat,repeat_latest_causal_anchor
2,5,36,5,0,0,5,0,causal_repeat,repeat_latest_causal_anchor
2,5,36,6,0,0,6,0,causal_repeat,repeat_latest_causal_anchor
2,5,36,7,0,0,7,0,causal_repeat,repeat_latest_causal_anchor
2,5,36,8,0,0,8,0,causal_repeat,repeat_latest_causal_anchor
2,5,36,9,0,0,9,0,causal_repeat,repeat_latest_causal_anchor
2,5,36,10,0,0,10,0,causal_repeat,repeat_latest_causal_anchor
2,5,36,11,0,0,11,0,causal_repeat,repeat_latest_causal_anchor
2,6,6,0,0,0,0,0,causal_repeat,repeat_latest_causal_anchor
2,6,6,1,0,0,1,0,causal_repeat,repeat_latest_causal_anchor
2,6,6,2,0,0,2,0,causal_repeat,repeat_latest_causal_anchor
2,6,6,3,0,0,3,0,causal_repeat,repeat_latest_causal_anchor
2,6,6,4,0,0,4,0,causal_repeat,repeat_latest_causal_anchor
2,6,6,5,0,0,5,0,causal_repeat,repeat_latest_causal_anchor
2,6,6,6,1,6,6,6,causal_repeat,repeat_latest_causal_anchor
2,6,6,7,1,6,7,6,causal_repeat,repeat_latest_causal_anchor
2,6,6,8,1,6,8,6,causal_repeat,repeat_latest_causal_anchor
2,6,6,9,1,6,9,6,causal_repeat,repeat_latest_causal_anchor
2,6,6,10,1,6,10,6,causal_repeat,repeat_latest_causal_anchor
2,6,6,11,1,6,11,6,causal_repeat,repeat_latest_causal_anchor
2,6,18,0,0,0,0,0,causal_repeat,repeat_latest_causal_anchor
2,6,18,1,0,0,1,0,causal_repeat,repeat_latest_causal_anchor
2,6,18,2,0,0,2,0,causal_repeat,repeat_latest_causal_anchor
2,6,18,3,0,0,3,0,causal_repeat,repeat_latest_causal_anchor
2,6,18,4,0,0,4,0,causal_repeat,repeat_latest_causal_anchor
2,6,18,5,0,0,5,0,causal_repeat,repeat_latest_causal_anchor
2,6,18,6,0,0,6,0,causal_repeat,repeat_latest_causal_anchor
2,6,18,7,0,0,7,0,causal_repeat,repeat_latest_causal_anchor
2,6,18,8,0,0,8,0,causal_repeat,repeat_latest_causal_anchor
2,6,18,9,0,0,9,0,causal_repeat,repeat_latest_causal_anchor
2,6,18,10,0,0,10,0,causal_repeat,repeat_latest_causal_anchor
2,6,18,11,0,0,11,0,causal_repeat,repeat_latest_causal_anchor
2,6,36,0,0,0,0,0,causal_repeat,repeat_latest_causal_anchor
2,6,36,1,0,0,1,0,causal_repeat,repeat_latest_causal_anchor
2,6,36,2,0,0,2,0,causal_repeat,repeat_latest_causal_anchor
2,6,36,3,0,0,3,0,causal_repeat,repeat_latest_causal_anchor
2,6,36,4,0,0,4,0,causal_repeat,repeat_latest_causal_anchor
2,6,36,5,0,0,5,0,causal_repeat,repeat_latest_causal_anchor
2,6,36,6,0,0,6,0,causal_repeat,repeat_latest_causal_anchor
2,6,36,7,0,0,7,0,causal_repeat,repeat_latest_causal_anchor
2,6,36,8,0,0,8,0,causal_repeat,repeat_latest_causal_anchor
2,6,36,9,0,0,9,0,causal_repeat,repeat_latest_causal_anchor
2,6,36,10,0,0,10,0,causal_repeat,repeat_latest_causal_anchor
2,6,36,11,0,0,11,0,causal_repeat,repeat_latest_causal_anchor
2,7,6,0,0,0,0,0,causal_repeat,repeat_latest_causal_anchor
2,7,6,1,0,0,1,0,causal_repeat,repeat_latest_causal_anchor
2,7,6,2,0,0,2,0,causal_repeat,repeat_latest_causal_anchor
2,7,6,3,0,0,3,0,causal_repeat,repeat_latest_causal_anchor
2,7,6,4,0,0,4,0,causal_repeat,repeat_latest_causal_anchor
2,7,6,5,0,0,5,0,causal_repeat,repeat_latest_causal_anchor
2,7,6,6,1,6,6,6,causal_repeat,repeat_latest_causal_anchor
2,7,6,7,1,6,7,6,causal_repeat,repeat_latest_causal_anchor
2,7,6,8,1,6,8,6,causal_repeat,repeat_latest_causal_anchor
2,7,6,9,1,6,9,6,causal_repeat,repeat_latest_causal_anchor
2,7,6,10,1,6,10,6,causal_repeat,repeat_latest_causal_anchor
2,7,6,11,1,6,11,6,causal_repeat,repeat_latest_causal_anchor
2,7,18,0,0,0,0,0,causal_repeat,repeat_latest_causal_anchor
2,7,18,1,0,0,1,0,causal_repeat,repeat_latest_causal_anchor
2,7,18,2,0,0,2,0,causal_repeat,repeat_latest_causal_anchor
2,7,18,3,0,0,3,0,causal_repeat,repeat_latest_causal_anchor
2,7,18,4,0,0,4,0,causal_repeat,repeat_latest_causal_anchor
2,7,18,5,0,0,5,0,causal_repeat,repeat_latest_causal_anchor
2,7,18,6,0,0,6,0,causal_repeat,repeat_latest_causal_anchor
2,7,18,7,0,0,7,0,causal_repeat,repeat_latest_causal_anchor
2,7,18,8,0,0,8,0,causal_repeat,repeat_latest_causal_anchor
2,7,18,9,0,0,9,0,causal_repeat,repeat_latest_causal_anchor
2,7,18,10,0,0,10,0,causal_repeat,repeat_latest_causal_anchor
2,7,18,11,0,0,11,0,causal_repeat,repeat_latest_causal_anchor
2,7,36,0,0,0,0,0,causal_repeat,repeat_latest_causal_anchor
2,7,36,1,0,0,1,0,causal_repeat,repeat_latest_causal_anchor
2,7,36,2,0,0,2,0,causal_repeat,repeat_latest_causal_anchor
2,7,36,3,0,0,3,0,causal_repeat,repeat_latest_causal_anchor
2,7,36,4,0,0,4,0,causal_repeat,repeat_latest_causal_anchor
2,7,36,5,0,0,5,0,causal_repeat,repeat_latest_causal_anchor
2,7,36,6,0,0,6,0,causal_repeat,repeat_latest_causal_anchor
2,7,36,7,0,0,7,0,causal_repeat,repeat_latest_causal_anchor
2,7,36,8,0,0,8,0,causal_repeat,repeat_latest_causal_anchor
2,7,36,9,0,0,9,0,causal_repeat,repeat_latest_causal_anchor
2,7,36,10,0,0,10,0,causal_repeat,repeat_latest_causal_anchor
2,7,36,11,0,0,11,0,causal_repeat,repeat_latest_causal_anchor
3,0,6,0,0,0,0,0,causal_repeat,repeat_latest_causal_anchor
3,0,6,1,0,0,1,0,causal_repeat,repeat_latest_causal_anchor
3,0,6,2,0,0,2,0,causal_repeat,repeat_latest_causal_anchor
3,0,6,3,0,0,3,0,causal_repeat,repeat_latest_causal_anchor
3,0,6,4,0,0,4,0,causal_repeat,repeat_latest_causal_anchor
3,0,6,5,0,0,5,0,causal_repeat,repeat_latest_causal_anchor
3,0,6,6,1,6,6,6,causal_repeat,repeat_latest_causal_anchor
3,0,6,7,1,6,7,6,causal_repeat,repeat_latest_causal_anchor
3,0,6,8,1,6,8,6,causal_repeat,repeat_latest_causal_anchor
3,0,6,9,1,6,9,6,causal_repeat,repeat_latest_causal_anchor
3,0,6,10,1,6,10,6,causal_repeat,repeat_latest_causal_anchor
3,0,6,11,1,6,11,6,causal_repeat,repeat_latest_causal_anchor
3,0,18,0,0,0,0,0,causal_repeat,repeat_latest_causal_anchor
3,0,18,1,0,0,1,0,causal_repeat,repeat_latest_causal_anchor
3,0,18,2,0,0,2,0,causal_repeat,repeat_latest_causal_anchor
3,0,18,3,0,0,3,0,causal_repeat,repeat_latest_causal_anchor
3,0,18,4,0,0,4,0,causal_repeat,repeat_latest_causal_anchor
3,0,18,5,0,0,5,0,causal_repeat,repeat_latest_causal_anchor
3,0,18,6,0,0,6,0,causal_repeat,repeat_latest_causal_anchor
3,0,18,7,0,0,7,0,causal_repeat,repeat_latest_causal_anchor
3,0,18,8,0,0,8,0,causal_repeat,repeat_latest_causal_anchor
3,0,18,9,0,0,9,0,causal_repeat,repeat_latest_causal_anchor
3,0,18,10,0,0,10,0,causal_repeat,repeat_latest_causal_anchor
3,0,18,11,0,0,11,0,causal_repeat,repeat_latest_causal_anchor
3,0,36,0,0,0,0,0,causal_repeat,repeat_latest_causal_anchor
3,0,36,1,0,0,1,0,causal_repeat,repeat_latest_causal_anchor
3,0,36,2,0,0,2,0,causal_repeat,repeat_latest_causal_anchor
3,0,36,3,0,0,3,0,causal_repeat,repeat_latest_causal_anchor
3,0,36,4,0,0,4,0,causal_repeat,repeat_latest_causal_anchor
3,0,36,5,0,0,5,0,causal_repeat,repeat_latest_causal_anchor
3,0,36,6,0,0,6,0,causal_repeat,repeat_latest_causal_anchor
3,0,36,7,0,0,7,0,causal_repeat,repeat_latest_causal_anchor
3,0,36,8,0,0,8,0,causal_repeat,repeat_latest_causal_anchor
3,0,36,9,0,0,9,0,causal_repeat,repeat_latest_causal_anchor
3,0,36,10,0,0,10,0,causal_repeat,repeat_latest_causal_anchor
3,0,36,11,0,0,11,0,causal_repeat,repeat_latest_causal_anchor
3,1,6,0,0,0,0,0,causal_repeat,repeat_latest_causal_anchor
3,1,6,1,0,0,1,0,causal_repeat,repeat_latest_causal_anchor
3,1,6,2,0,0,2,0,causal_repeat,repeat_latest_causal_anchor
3,1,6,3,0,0,3,0,causal_repeat,repeat_latest_causal_anchor
3,1,6,4,0,0,4,0,causal_repeat,repeat_latest_causal_anchor
3,1,6,5,0,0,5,0,causal_repeat,repeat_latest_causal_anchor
3,1,6,6,1,6,6,6,causal_repeat,repeat_latest_causal_anchor
3,1,6,7,1,6,7,6,causal_repeat,repeat_latest_causal_anchor
3,1,6,8,1,6,8,6,causal_repeat,repeat_latest_causal_anchor
3,1,6,9,1,6,9,6,causal_repeat,repeat_latest_causal_anchor
3,1,6,10,1,6,10,6,causal_repeat,repeat_latest_causal_anchor
3,1,6,11,1,6,11,6,causal_repeat,repeat_latest_causal_anchor
3,1,18,0,0,0,0,0,causal_repeat,repeat_latest_causal_anchor
3,1,18,1,0,0,1,0,causal_repeat,repeat_latest_causal_anchor
3,1,18,2,0,0,2,0,causal_repeat,repeat_latest_causal_anchor
3,1,18,3,0,0,3,0,causal_repeat,repeat_latest_causal_anchor
3,1,18,4,0,0,4,0,causal_repeat,repeat_latest_causal_anchor
3,1,18,5,0,0,5,0,causal_repeat,repeat_latest_causal_anchor
3,1,18,6,0,0,6,0,causal_repeat,repeat_latest_causal_anchor
3,1,18,7,0,0,7,0,causal_repeat,repeat_latest_causal_anchor
3,1,18,8,0,0,8,0,causal_repeat,repeat_latest_causal_anchor
3,1,18,9,0,0,9,0,causal_repeat,repeat_latest_causal_anchor
3,1,18,10,0,0,10,0,causal_repeat,repeat_latest_causal_anchor
3,1,18,11,0,0,11,0,causal_repeat,repeat_latest_causal_anchor
3,1,36,0,0,0,0,0,causal_repeat,repeat_latest_causal_anchor
3,1,36,1,0,0,1,0,causal_repeat,repeat_latest_causal_anchor
3,1,36,2,0,0,2,0,causal_repeat,repeat_latest_causal_anchor
3,1,36,3,0,0,3,0,causal_repeat,repeat_latest_causal_anchor
3,1,36,4,0,0,4,0,causal_repeat,repeat_latest_causal_anchor
3,1,36,5,0,0,5,0,causal_repeat,repeat_latest_causal_anchor
3,1,36,6,0,0,6,0,causal_repeat,repeat_latest_causal_anchor
3,1,36,7,0,0,7,0,causal_repeat,repeat_latest_causal_anchor
3,1,36,8,0,0,8,0,causal_repeat,repeat_latest_causal_anchor
3,1,36,9,0,0,9,0,causal_repeat,repeat_latest_causal_anchor
3,1,36,10,0,0,10,0,causal_repeat,repeat_latest_causal_anchor
3,1,36,11,0,0,11,0,causal_repeat,repeat_latest_causal_anchor
3,2,6,0,0,0,0,0,causal_repeat,repeat_latest_causal_anchor
3,2,6,1,0,0,1,0,causal_repeat,repeat_latest_causal_anchor
3,2,6,2,0,0,2,0,causal_repeat,repeat_latest_causal_anchor
3,2,6,3,0,0,3,0,causal_repeat,repeat_latest_causal_anchor
3,2,6,4,0,0,4,0,causal_repeat,repeat_latest_causal_anchor
3,2,6,5,0,0,5,0,causal_repeat,repeat_latest_causal_anchor
3,2,6,6,1,6,6,6,causal_repeat,repeat_latest_causal_anchor
3,2,6,7,1,6,7,6,causal_repeat,repeat_latest_causal_anchor
3,2,6,8,1,6,8,6,causal_repeat,repeat_latest_causal_anchor
3,2,6,9,1,6,9,6,causal_repeat,repeat_latest_causal_anchor
3,2,6,10,1,6,10,6,causal_repeat,repeat_latest_causal_anchor
3,2,6,11,1,6,11,6,causal_repeat,repeat_latest_causal_anchor
3,2,18,0,0,0,0,0,causal_repeat,repeat_latest_causal_anchor
3,2,18,1,0,0,1,0,causal_repeat,repeat_latest_causal_anchor
3,2,18,2,0,0,2,0,causal_repeat,repeat_latest_causal_anchor
3,2,18,3,0,0,3,0,causal_repeat,repeat_latest_causal_anchor
3,2,18,4,0,0,4,0,causal_repeat,repeat_latest_causal_anchor
3,2,18,5,0,0,5,0,causal_repeat,repeat_latest_causal_anchor
3,2,18,6,0,0,6,0,causal_repeat,repeat_latest_causal_anchor
3,2,18,7,0,0,7,0,causal_repeat,repeat_latest_causal_anchor
3,2,18,8,0,0,8,0,causal_repeat,repeat_latest_causal_anchor
3,2,18,9,0,0,9,0,causal_repeat,repeat_latest_causal_anchor
3,2,18,10,0,0,10,0,causal_repeat,repeat_latest_causal_anchor
3,2,18,11,0,0,11,0,causal_repeat,repeat_latest_causal_anchor
3,2,36,0,0,0,0,0,causal_repeat,repeat_latest_causal_anchor
3,2,36,1,0,0,1,0,causal_repeat,repeat_latest_causal_anchor
3,2,36,2,0,0,2,0,causal_repeat,repeat_latest_causal_anchor
3,2,36,3,0,0,3,0,causal_repeat,repeat_latest_causal_anchor
3,2,36,4,0,0,4,0,causal_repeat,repeat_latest_causal_anchor
3,2,36,5,0,0,5,0,causal_repeat,repeat_latest_causal_anchor
3,2,36,6,0,0,6,0,causal_repeat,repeat_latest_causal_anchor
3,2,36,7,0,0,7,0,causal_repeat,repeat_latest_causal_anchor
3,2,36,8,0,0,8,0,causal_repeat,repeat_latest_causal_anchor
3,2,36,9,0,0,9,0,causal_repeat,repeat_latest_causal_anchor
3,2,36,10,0,0,10,0,causal_repeat,repeat_latest_causal_anchor
3,2,36,11,0,0,11,0,causal_repeat,repeat_latest_causal_anchor
3,3,6,0,0,0,0,0,causal_repeat,repeat_latest_causal_anchor
3,3,6,1,0,0,1,0,causal_repeat,repeat_latest_causal_anchor
3,3,6,2,0,0,2,0,causal_repeat,repeat_latest_causal_anchor
3,3,6,3,0,0,3,0,causal_repeat,repeat_latest_causal_anchor
3,3,6,4,0,0,4,0,causal_repeat,repeat_latest_causal_anchor
3,3,6,5,0,0,5,0,causal_repeat,repeat_latest_causal_anchor
3,3,6,6,1,6,6,6,causal_repeat,repeat_latest_causal_anchor
3,3,6,7,1,6,7,6,causal_repeat,repeat_latest_causal_anchor
3,3,6,8,1,6,8,6,causal_repeat,repeat_latest_causal_anchor
3,3,6,9,1,6,9,6,causal_repeat,repeat_latest_causal_anchor
3,3,6,10,1,6,10,6,causal_repeat,repeat_latest_causal_anchor
3,3,6,11,1,6,11,6,causal_repeat,repeat_latest_causal_anchor
3,3,18,0,0,0,0,0,causal_repeat,repeat_latest_causal_anchor
3,3,18,1,0,0,1,0,causal_repeat,repeat_latest_causal_anchor
3,3,18,2,0,0,2,0,causal_repeat,repeat_latest_causal_anchor
3,3,18,3,0,0,3,0,causal_repeat,repeat_latest_causal_anchor
3,3,18,4,0,0,4,0,causal_repeat,repeat_latest_causal_anchor
3,3,18,5,0,0,5,0,causal_repeat,repeat_latest_causal_anchor
3,3,18,6,0,0,6,0,causal_repeat,repeat_latest_causal_anchor
3,3,18,7,0,0,7,0,causal_repeat,repeat_latest_causal_anchor
3,3,18,8,0,0,8,0,causal_repeat,repeat_latest_causal_anchor
3,3,18,9,0,0,9,0,causal_repeat,repeat_latest_causal_anchor
3,3,18,10,0,0,10,0,causal_repeat,repeat_latest_causal_anchor
3,3,18,11,0,0,11,0,causal_repeat,repeat_latest_causal_anchor
3,3,36,0,0,0,0,0,causal_repeat,repeat_latest_causal_anchor
3,3,36,1,0,0,1,0,causal_repeat,repeat_latest_causal_anchor
3,3,36,2,0,0,2,0,causal_repeat,repeat_latest_causal_anchor
3,3,36,3,0,0,3,0,causal_repeat,repeat_latest_causal_anchor
3,3,36,4,0,0,4,0,causal_repeat,repeat_latest_causal_anchor
3,3,36,5,0,0,5,0,causal_repeat,repeat_latest_causal_anchor
3,3,36,6,0,0,6,0,causal_repeat,repeat_latest_causal_anchor
3,3,36,7,0,0,7,0,causal_repeat,repeat_latest_causal_anchor
3,3,36,8,0,0,8,0,causal_repeat,repeat_latest_causal_anchor
3,3,36,9,0,0,9,0,causal_repeat,repeat_latest_causal_anchor
3,3,36,10,0,0,10,0,causal_repeat,repeat_latest_causal_anchor
3,3,36,11,0,0,11,0,causal_repeat,repeat_latest_causal_anchor
3,4,6,0,0,0,0,0,causal_repeat,repeat_latest_causal_anchor
3,4,6,1,0,0,1,0,causal_repeat,repeat_latest_causal_anchor
3,4,6,2,0,0,2,0,causal_repeat,repeat_latest_causal_anchor
3,4,6,3,0,0,3,0,causal_repeat,repeat_latest_causal_anchor
3,4,6,4,0,0,4,0,causal_repeat,repeat_latest_causal_anchor
3,4,6,5,0,0,5,0,causal_repeat,repeat_latest_causal_anchor
3,4,6,6,1,6,6,6,causal_repeat,repeat_latest_causal_anchor
3,4,6,7,1,6,7,6,causal_repeat,repeat_latest_causal_anchor
3,4,6,8,1,6,8,6,causal_repeat,repeat_latest_causal_anchor
3,4,6,9,1,6,9,6,causal_repeat,repeat_latest_causal_anchor
3,4,6,10,1,6,10,6,causal_repeat,repeat_latest_causal_anchor
3,4,6,11,1,6,11,6,causal_repeat,repeat_latest_causal_anchor
3,4,18,0,0,0,0,0,causal_repeat,repeat_latest_causal_anchor
3,4,18,1,0,0,1,0,causal_repeat,repeat_latest_causal_anchor
3,4,18,2,0,0,2,0,causal_repeat,repeat_latest_causal_anchor
3,4,18,3,0,0,3,0,causal_repeat,repeat_latest_causal_anchor
3,4,18,4,0,0,4,0,causal_repeat,repeat_latest_causal_anchor
3,4,18,5,0,0,5,0,causal_repeat,repeat_latest_causal_anchor
3,4,18,6,0,0,6,0,causal_repeat,repeat_latest_causal_anchor
3,4,18,7,0,0,7,0,causal_repeat,repeat_latest_causal_anchor
3,4,18,8,0,0,8,0,causal_repeat,repeat_latest_causal_anchor
3,4,18,9,0,0,9,0,causal_repeat,repeat_latest_causal_anchor
3,4,18,10,0,0,10,0,causal_repeat,repeat_latest_causal_anchor
3,4,18,11,0,0,11,0,causal_repeat,repeat_latest_causal_anchor
3,4,36,0,0,0,0,0,causal_repeat,repeat_latest_causal_anchor
3,4,36,1,0,0,1,0,causal_repeat,repeat_latest_causal_anchor
3,4,36,2,0,0,2,0,causal_repeat,repeat_latest_causal_anchor
3,4,36,3,0,0,3,0,causal_repeat,repeat_latest_causal_anchor
3,4,36,4,0,0,4,0,causal_repeat,repeat_latest_causal_anchor
3,4,36,5,0,0,5,0,causal_repeat,repeat_latest_causal_anchor
3,4,36,6,0,0,6,0,causal_repeat,repeat_latest_causal_anchor
3,4,36,7,0,0,7,0,causal_repeat,repeat_latest_causal_anchor
3,4,36,8,0,0,8,0,causal_repeat,repeat_latest_causal_anchor
3,4,36,9,0,0,9,0,causal_repeat,repeat_latest_causal_anchor
3,4,36,10,0,0,10,0,causal_repeat,repeat_latest_causal_anchor
3,4,36,11,0,0,11,0,causal_repeat,repeat_latest_causal_anchor
3,5,6,0,0,0,0,0,causal_repeat,repeat_latest_causal_anchor
3,5,6,1,0,0,1,0,causal_repeat,repeat_latest_causal_anchor
3,5,6,2,0,0,2,0,causal_repeat,repeat_latest_causal_anchor
3,5,6,3,0,0,3,0,causal_repeat,repeat_latest_causal_anchor
3,5,6,4,0,0,4,0,causal_repeat,repeat_latest_causal_anchor
3,5,6,5,0,0,5,0,causal_repeat,repeat_latest_causal_anchor
3,5,6,6,1,6,6,6,causal_repeat,repeat_latest_causal_anchor
3,5,6,7,1,6,7,6,causal_repeat,repeat_latest_causal_anchor
3,5,6,8,1,6,8,6,causal_repeat,repeat_latest_causal_anchor
3,5,6,9,1,6,9,6,causal_repeat,repeat_latest_causal_anchor
3,5,6,10,1,6,10,6,causal_repeat,repeat_latest_causal_anchor
3,5,6,11,1,6,11,6,causal_repeat,repeat_latest_causal_anchor
3,5,18,0,0,0,0,0,causal_repeat,repeat_latest_causal_anchor
3,5,18,1,0,0,1,0,causal_repeat,repeat_latest_causal_anchor
3,5,18,2,0,0,2,0,causal_repeat,repeat_latest_causal_anchor
3,5,18,3,0,0,3,0,causal_repeat,repeat_latest_causal_anchor
3,5,18,4,0,0,4,0,causal_repeat,repeat_latest_causal_anchor
3,5,18,5,0,0,5,0,causal_repeat,repeat_latest_causal_anchor
3,5,18,6,0,0,6,0,causal_repeat,repeat_latest_causal_anchor
3,5,18,7,0,0,7,0,causal_repeat,repeat_latest_causal_anchor
3,5,18,8,0,0,8,0,causal_repeat,repeat_latest_causal_anchor
3,5,18,9,0,0,9,0,causal_repeat,repeat_latest_causal_anchor
3,5,18,10,0,0,10,0,causal_repeat,repeat_latest_causal_anchor
3,5,18,11,0,0,11,0,causal_repeat,repeat_latest_causal_anchor
3,5,36,0,0,0,0,0,causal_repeat,repeat_latest_causal_anchor
3,5,36,1,0,0,1,0,causal_repeat,repeat_latest_causal_anchor
3,5,36,2,0,0,2,0,causal_repeat,repeat_latest_causal_anchor
3,5,36,3,0,0,3,0,causal_repeat,repeat_latest_causal_anchor
3,5,36,4,0,0,4,0,causal_repeat,repeat_latest_causal_anchor
3,5,36,5,0,0,5,0,causal_repeat,repeat_latest_causal_anchor
3,5,36,6,0,0,6,0,causal_repeat,repeat_latest_causal_anchor
3,5,36,7,0,0,7,0,causal_repeat,repeat_latest_causal_anchor
3,5,36,8,0,0,8,0,causal_repeat,repeat_latest_causal_anchor
3,5,36,9,0,0,9,0,causal_repeat,repeat_latest_causal_anchor
3,5,36,10,0,0,10,0,causal_repeat,repeat_latest_causal_anchor
3,5,36,11,0,0,11,0,causal_repeat,repeat_latest_causal_anchor
3,6,6,0,0,0,0,0,causal_repeat,repeat_latest_causal_anchor
3,6,6,1,0,0,1,0,causal_repeat,repeat_latest_causal_anchor
3,6,6,2,0,0,2,0,causal_repeat,repeat_latest_causal_anchor
3,6,6,3,0,0,3,0,causal_repeat,repeat_latest_causal_anchor
3,6,6,4,0,0,4,0,causal_repeat,repeat_latest_causal_anchor
3,6,6,5,0,0,5,0,causal_repeat,repeat_latest_causal_anchor
3,6,6,6,1,6,6,6,causal_repeat,repeat_latest_causal_anchor
3,6,6,7,1,6,7,6,causal_repeat,repeat_latest_causal_anchor
3,6,6,8,1,6,8,6,causal_repeat,repeat_latest_causal_anchor
3,6,6,9,1,6,9,6,causal_repeat,repeat_latest_causal_anchor
3,6,6,10,1,6,10,6,causal_repeat,repeat_latest_causal_anchor
3,6,6,11,1,6,11,6,causal_repeat,repeat_latest_causal_anchor
3,6,18,0,0,0,0,0,causal_repeat,repeat_latest_causal_anchor
3,6,18,1,0,0,1,0,causal_repeat,repeat_latest_causal_anchor
3,6,18,2,0,0,2,0,causal_repeat,repeat_latest_causal_anchor
3,6,18,3,0,0,3,0,causal_repeat,repeat_latest_causal_anchor
3,6,18,4,0,0,4,0,causal_repeat,repeat_latest_causal_anchor
3,6,18,5,0,0,5,0,causal_repeat,repeat_latest_causal_anchor
3,6,18,6,0,0,6,0,causal_repeat,repeat_latest_causal_anchor
3,6,18,7,0,0,7,0,causal_repeat,repeat_latest_causal_anchor
3,6,18,8,0,0,8,0,causal_repeat,repeat_latest_causal_anchor
3,6,18,9,0,0,9,0,causal_repeat,repeat_latest_causal_anchor
3,6,18,10,0,0,10,0,causal_repeat,repeat_latest_causal_anchor
3,6,18,11,0,0,11,0,causal_repeat,repeat_latest_causal_anchor
3,6,36,0,0,0,0,0,causal_repeat,repeat_latest_causal_anchor
3,6,36,1,0,0,1,0,causal_repeat,repeat_latest_causal_anchor
3,6,36,2,0,0,2,0,causal_repeat,repeat_latest_causal_anchor
3,6,36,3,0,0,3,0,causal_repeat,repeat_latest_causal_anchor
3,6,36,4,0,0,4,0,causal_repeat,repeat_latest_causal_anchor
3,6,36,5,0,0,5,0,causal_repeat,repeat_latest_causal_anchor
3,6,36,6,0,0,6,0,causal_repeat,repeat_latest_causal_anchor
3,6,36,7,0,0,7,0,causal_repeat,repeat_latest_causal_anchor
3,6,36,8,0,0,8,0,causal_repeat,repeat_latest_causal_anchor
3,6,36,9,0,0,9,0,causal_repeat,repeat_latest_causal_anchor
3,6,36,10,0,0,10,0,causal_repeat,repeat_latest_causal_anchor
3,6,36,11,0,0,11,0,causal_repeat,repeat_latest_causal_anchor
3,7,6,0,0,0,0,0,causal_repeat,repeat_latest_causal_anchor
3,7,6,1,0,0,1,0,causal_repeat,repeat_latest_causal_anchor
3,7,6,2,0,0,2,0,causal_repeat,repeat_latest_causal_anchor
3,7,6,3,0,0,3,0,causal_repeat,repeat_latest_causal_anchor
3,7,6,4,0,0,4,0,causal_repeat,repeat_latest_causal_anchor
3,7,6,5,0,0,5,0,causal_repeat,repeat_latest_causal_anchor
3,7,6,6,1,6,6,6,causal_repeat,repeat_latest_causal_anchor
3,7,6,7,1,6,7,6,causal_repeat,repeat_latest_causal_anchor
3,7,6,8,1,6,8,6,causal_repeat,repeat_latest_causal_anchor
3,7,6,9,1,6,9,6,causal_repeat,repeat_latest_causal_anchor
3,7,6,10,1,6,10,6,causal_repeat,repeat_latest_causal_anchor
3,7,6,11,1,6,11,6,causal_repeat,repeat_latest_causal_anchor
3,7,18,0,0,0,0,0,causal_repeat,repeat_latest_causal_anchor
3,7,18,1,0,0,1,0,causal_repeat,repeat_latest_causal_anchor
3,7,18,2,0,0,2,0,causal_repeat,repeat_latest_causal_anchor
3,7,18,3,0,0,3,0,causal_repeat,repeat_latest_causal_anchor
3,7,18,4,0,0,4,0,causal_repeat,repeat_latest_causal_anchor
3,7,18,5,0,0,5,0,causal_repeat,repeat_latest_causal_anchor
3,7,18,6,0,0,6,0,causal_repeat,repeat_latest_causal_anchor
3,7,18,7,0,0,7,0,causal_repeat,repeat_latest_causal_anchor
3,7,18,8,0,0,8,0,causal_repeat,repeat_latest_causal_anchor
3,7,18,9,0,0,9,0,causal_repeat,repeat_latest_causal_anchor
3,7,18,10,0,0,10,0,causal_repeat,repeat_latest_causal_anchor
3,7,18,11,0,0,11,0,causal_repeat,repeat_latest_causal_anchor
3,7,36,0,0,0,0,0,causal_repeat,repeat_latest_causal_anchor
3,7,36,1,0,0,1,0,causal_repeat,repeat_latest_causal_anchor
3,7,36,2,0,0,2,0,causal_repeat,repeat_latest_causal_anchor
3,7,36,3,0,0,3,0,causal_repeat,repeat_latest_causal_anchor
3,7,36,4,0,0,4,0,causal_repeat,repeat_latest_causal_anchor
3,7,36,5,0,0,5,0,causal_repeat,repeat_latest_causal_anchor
3,7,36,6,0,0,6,0,causal_repeat,repeat_latest_causal_anchor
3,7,36,7,0,0,7,0,causal_repeat,repeat_latest_causal_anchor
